FONTE;GRUPO ;PAYER ACCOUNT ID;LINKED ACCOUNT ID;ACCOUNT NAME;CÓDIGO ODIN;ASSINATURA ODIN;CLIENTE;CLIENTE UNIFICADO;POC;DIVISÃO;MULTICLOUD;CATEGORIA;CONTA;NUVEM;Receita;SUBCATEGORIA;TIPO DE COBRANÇA;CLIENTE;CLE;CNPJ;NOME CLIENTE;CÓDIGO ODIN;ASSINATURA ODIN;Payer AccountId;Cliente;CONTRATO PMC
CONSUMO AWS;Grupo Petropolis;100196269432;891612568942;Grupo Petropolis SA - Industrial Prd;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Grupo Petropolis;100196269432;897722709736;Log Archive;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Grupo Petropolis;100196269432;905418413225;Grupo Petropolis SA - Qualitor Qchat;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Grupo Petropolis;100196269432;946818664575;Grupo Petropolis SA - Api Auth GP;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Grupo Petropolis;100196269432;954976300462;Grupo Petropolis SA - Sites Institucionais Dev;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Grupo Petropolis;100196269432;970547369090;Grupo Petropolis SA - Integracao SAP Cielo Dev;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Grupo Petropolis;100196269432;971422700580;Grupo Petropolis SA - Inova GP;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Grupo Petropolis;100196269432;975050244262;Grupo Petropolis SA - Veeam;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Grupo Petropolis;100196269432;992382546240;Grupo Petropolis SA - Infraestrutura EKS Dev;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Grupo Petropolis;100196269432;644081368094;Grupo Petropolis SA - Digital Dev;1122507;1291864;GRUPO PETROPOLIS;GRUPO PETROPOLIS;NÃO;CORP;SIM;001 - Cliente;Grupo Petropolis;AWS;Com Receita;Cliente;Odin;GRUPO PETROPOLIS;82704620310;73.410.326/0055-53;CERVEJARIA PETROPOLIS S A;1122507;1291864;100196269432;GRUPO PETROPOLIS;1122507
CONSUMO AWS;Unimed Nacional;101577611818;101577611818;CNU_Org;1138471;1304844;UNIMED NACIONAL;UNIMED NACIONAL;NÃO;CORP;SIM;001 - Cliente;Unimed Nacional;AWS;Com Receita;Cliente;Odin;UNIMED NACIONAL;86107900038;02.812.468/0001-06;UNIMED NACIONAL COOPERATIVA CENTRAL;1138471;1304844;101577611818;UNIMED NACIONAL;1138471
CONSUMO AWS;Unimed Nacional;101577611818;927819504064;Central Nacional Unimed;1138471;1304844;UNIMED NACIONAL;UNIMED NACIONAL;NÃO;CORP;SIM;001 - Cliente;Unimed Nacional;AWS;Com Receita;Cliente;Odin;UNIMED NACIONAL;86107900038;02.812.468/0001-06;UNIMED NACIONAL COOPERATIVA CENTRAL;1138471;1304844;101577611818;UNIMED NACIONAL;1138471
CONSUMO AWS;Tribanco Seguros;127246150537;127246150537;TRISEG -Invoice;1134744;1290572;TRIBANCO SEGUROS;TRIBANCO SEGUROS;NÃO;CORP;SIM;001 - Cliente;Tribanco Seguros;AWS;Com Receita;Cliente;Odin;TRIBANCO SEGUROS;378405660002;09.602.520/0001-49;TRIBANCO CORRETORA DE SEGUROS S A;1134744;1290572;127246150537;TRIBANCO SEGUROS;1134744
CONSUMO AWS;Tribanco Seguros;127246150537;973844726437;Tribanco Seguros;1134744;1290572;TRIBANCO SEGUROS;TRIBANCO SEGUROS;NÃO;CORP;SIM;001 - Cliente;Tribanco Seguros;AWS;Com Receita;Cliente;Odin;TRIBANCO SEGUROS;378405660002;09.602.520/0001-49;TRIBANCO CORRETORA DE SEGUROS S A;1134744;1290572;127246150537;TRIBANCO SEGUROS;1134744
CONSUMO AWS;Tribanco Seguros;127246150537;975049957237;Log archive;1134744;1290572;TRIBANCO SEGUROS;TRIBANCO SEGUROS;NÃO;CORP;SIM;001 - Cliente;Tribanco Seguros;AWS;Com Receita;Cliente;Odin;TRIBANCO SEGUROS;378405660002;09.602.520/0001-49;TRIBANCO CORRETORA DE SEGUROS S A;1134744;1290572;127246150537;TRIBANCO SEGUROS;1134744
CONSUMO AWS;Tribanco Seguros;127246150537;992382759024;Audit;1134744;1290572;TRIBANCO SEGUROS;TRIBANCO SEGUROS;NÃO;CORP;SIM;001 - Cliente;Tribanco Seguros;AWS;Com Receita;Cliente;Odin;TRIBANCO SEGUROS;378405660002;09.602.520/0001-49;TRIBANCO CORRETORA DE SEGUROS S A;1134744;1290572;127246150537;TRIBANCO SEGUROS;1134744
CONSUMO AWS;Neogrid;130898269195;62656838952;Software & Engineering;1135289;1292092;NEOGRID SMARKET;NEOGRID;NÃO;CORP;SIM;001 - Cliente;Neogrid;AWS;Com Receita;Cliente;Odin;NEOGRID SMARKET;89957460009;05.794.609/0007-99;NEOGRID INFORMATICA S A;1135289;1292092;130898269195;NEOGRID SMARKET;1135289
CONSUMO AWS;Neogrid;130898269195;130898269195;NEOGRID INFORMATICA S A;1134724;1290512;NEOGRID INFORMATICA;NEOGRID;NÃO;CORP;SIM;001 - Cliente;Neogrid;AWS;Com Receita;Cliente;Odin;NEOGRID INFORMATICA;89957460006;05.794.609/0001-01;NEOGRID INFORMATICA S A;1134724;1290512;130898269195;NEOGRID INFORMATICA;1134724
CONSUMO AWS;Neogrid;130898269195;171919971088;Smarket Colab;1135289;1292092;NEOGRID SMARKET;NEOGRID;NÃO;CORP;SIM;001 - Cliente;Neogrid;AWS;Com Receita;Cliente;Odin;NEOGRID SMARKET;89957460009;05.794.609/0007-99;NEOGRID INFORMATICA S A;1135289;1292092;130898269195;NEOGRID SMARKET;1135289
CONSUMO AWS;Neogrid;130898269195;345167472792;Smarket Solutions;1135289;1292092;NEOGRID SMARKET;NEOGRID;NÃO;CORP;SIM;001 - Cliente;Neogrid;AWS;Com Receita;Cliente;Odin;NEOGRID SMARKET;89957460009;05.794.609/0007-99;NEOGRID INFORMATICA S A;1135289;1292092;130898269195;NEOGRID SMARKET;1135289
CONSUMO AWS;Neogrid;130898269195;399604800146;GRGi9;1134724;1351137;NEOGRID PREDIFY;NEOGRID;NÃO;CORP;SIM;001 - Cliente;Neogrid;AWS;Com Receita;Cliente;Odin;NEOGRID PREDIFY;89957460006;05.794.609/0001-01;NEOGRID INFORMATICA S A;1134724;1351137;130898269195;NEOGRID PREDIFY;1134724
CONSUMO AWS;Neogrid;130898269195;816889318576;smarket-assai;1135289;1292092;NEOGRID SMARKET;NEOGRID;NÃO;CORP;SIM;001 - Cliente;Neogrid;AWS;Com Receita;Cliente;Odin;NEOGRID SMARKET;89957460009;05.794.609/0007-99;NEOGRID INFORMATICA S A;1135289;1292092;130898269195;NEOGRID SMARKET;1135289
CONSUMO AWS;Neogrid;130898269195;845403754095;Servidores_pdfy;1134724;1351137;NEOGRID PREDIFY;NEOGRID;NÃO;CORP;SIM;001 - Cliente;Neogrid;AWS;Com Receita;Cliente;Odin;NEOGRID PREDIFY;89957460006;05.794.609/0001-01;NEOGRID INFORMATICA S A;1134724;1351137;130898269195;NEOGRID PREDIFY;1134724
CONSUMO AWS;Neogrid;130898269195;868884350453;supermercadodigital;1135287;1292090;NEOGRID LETT;NEOGRID;NÃO;CORP;SIM;001 - Cliente;Neogrid;AWS;Com Receita;Cliente;Odin;NEOGRID LETT;89957460008;05.794.609/0002-84;NEOGRID INFORMATICA S A;1135287;1292090;130898269195;NEOGRID LETT;1135287
CONSUMO AWS;Ubook;133982775672;133982775672;UBOOK EDITORA S A;1131888;1282624;UBOOK;UBOOK;NÃO;CORP;SIM;001 - Cliente;Ubook;AWS;Com Receita;Cliente;Odin;UBOOK;2261917630002;19.141.082/0001-12;UBOOK EDITORA S A;1131888;1282624;133982775672;UBOOK;1131888
CONSUMO AWS;Ubook;133982775672;405090125346;Fabio Silva;1131888;1282624;UBOOK;UBOOK;NÃO;CORP;SIM;001 - Cliente;Ubook;AWS;Com Receita;Cliente;Odin;UBOOK;2261917630002;19.141.082/0001-12;UBOOK EDITORA S A;1131888;1282624;133982775672;UBOOK;1131888
CONSUMO AWS;Ubook;133982775672;474254005625;ubook_hml;1131888;1282624;UBOOK;UBOOK;NÃO;CORP;SIM;001 - Cliente;Ubook;AWS;Com Receita;Cliente;Odin;UBOOK;2261917630002;19.141.082/0001-12;UBOOK EDITORA S A;1131888;1282624;133982775672;UBOOK;1131888
CONSUMO AWS;Bucket Ustore;135963705366;135963705366;MSP-PMC-BB;1114175;1244781;USTORE;USTORE;NÃO;EBT;SIM;002 - Intercompany;Bucket Ustore;AWS;Sem Receita;Intercompany;Repasse de C/C;USTORE;80149932394;40.432.544/0026-03;CLARO S.A - USTORE;1114175;1244781;135963705366;USTORE;1114175
CONSUMO AWS;Liberta;137673215690;137673215690;Liberta investimentos;1137443;1299566;LIBERTA;LIBERTA;NÃO;CORP;SIM;001 - Cliente;Liberta;AWS;Com Receita;Cliente;Odin;LIBERTA;90161610006;06.158.905/0001-70;LIBERTA AGENTES AUTONOMOS DE INVESTIMENTOS S/S LTDA;1137443;1299566;137673215690;LIBERTA;1137443
CONSUMO AWS;Liberta;137673215690;137673215690;liberta_financeiro;1137443;1299566;LIBERTA;LIBERTA;NÃO;CORP;SIM;001 - Cliente;Liberta;AWS;Com Receita;Cliente;Odin;LIBERTA;90161610006;06.158.905/0001-70;LIBERTA AGENTES AUTONOMOS DE INVESTIMENTOS S/S LTDA;1137443;1299566;137673215690;LIBERTA;1137443
CONSUMO AWS;Liberta;137673215690;315943621754;Janderson Ferreira;1137443;1299566;LIBERTA;LIBERTA;NÃO;CORP;SIM;001 - Cliente;Liberta;AWS;Com Receita;Cliente;Odin;LIBERTA;90161610006;06.158.905/0001-70;LIBERTA AGENTES AUTONOMOS DE INVESTIMENTOS S/S LTDA;1137443;1299566;137673215690;LIBERTA;1137443
CONSUMO AWS;Liberta;137673215690;395608160100;Janderson;1137443;1299566;LIBERTA;LIBERTA;NÃO;CORP;SIM;001 - Cliente;Liberta;AWS;Com Receita;Cliente;Odin;LIBERTA;90161610006;06.158.905/0001-70;LIBERTA AGENTES AUTONOMOS DE INVESTIMENTOS S/S LTDA;1137443;1299566;137673215690;LIBERTA;1137443
CONSUMO AWS;Liberta;137673215690;941577987849;liberta_financeiro;1137443;1299566;LIBERTA;LIBERTA;NÃO;CORP;SIM;001 - Cliente;Liberta;AWS;Com Receita;Cliente;Odin;LIBERTA;90161610006;06.158.905/0001-70;LIBERTA AGENTES AUTONOMOS DE INVESTIMENTOS S/S LTDA;1137443;1299566;137673215690;LIBERTA;1137443
CONSUMO AWS;Liberta;137673215690;937083180378;Dev;1137443;1299566;LIBERTA;LIBERTA;NÃO;CORP;SIM;001 - Cliente;Liberta;AWS;Com Receita;Cliente;Odin;LIBERTA;90161610006;06.158.905/0001-70;LIBERTA AGENTES AUTONOMOS DE INVESTIMENTOS S/S LTDA;1137443;1299566;137673215690;LIBERTA;1137443
CONSUMO AWS;Org Prodesp TJSP;145047862079;76868649781;testes_S3;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;145047862079;Org Prodesp TJSP;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;270397651252;Audit;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;275655768569;SharedServices;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;339712946996;PoC Admissibilidade;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;SIM;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;347851559116;gaia-prod;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;380284238108;sandbox_storage;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;407401394566;Gaia-dev;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;415141232874;TJSP;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;619071324515;PoC EPROC;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;SIM;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;674403470729;LogArchive;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;742753819578;sti1-llm-dev;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;815426749705;Network;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;825765415335;MidiasPeticionamentoHML;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;438095551287;codex_prod;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;201037000863;saref-hml;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;347351797507;saref-prd;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Org Prodesp TJSP;145047862079;457615672168;CarbonBlack;1137051;1303653;PRODESP- TJSP;PRODESP- TJSP;NÃO;GOV;SIM;001 - Cliente;Org Prodesp TJSP;AWS;Com Receita;Cliente;Odin;PRODESP- TJSP;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;145047862079;PRODESP- TJSP;1137051
CONSUMO AWS;Spacecomm;145584904187;64575328427;Spacecom Dev SW;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;145584904187;Spacecom Root;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;234025869475;Spacecom Prod Dados;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;248189918554;Spacecom Prod LBS;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;280994671538;Spacecom Prod;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;389375857300;Spacecom Dev TI;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;502379268671;Spacecom Prod AI;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;505370750755;Spacecom Vault;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;518882931965;Spacecom Prod SISGEM;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;577064425048;Spacecom Tmp GeniusAI;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;590183663992;Spacecom Prod Websites;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;646977526743;Spacecom Dev AI;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;767397878877;Spacecom Prod TI;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Spacecomm;145584904187;934573415983;Spacecom Dev Dados;1009321;1284747;SPACECOMM;SPACECOMM;NÃO;CORP;SIM;001 - Cliente;Spacecomm;AWS;Com Receita;Cliente;Odin;SPACECOMM;595021280011;09.070.101/0001-03;SPACECOMM MONITORAMENTO S/A;1009321;1284747;145584904187;SPACECOMM;1009321
CONSUMO AWS;Axia;145995094976;145995094976;Axia Digital Solutions;1133975;1288544;AXIA;AXIA;NÃO;CORP;SIM;001 - Cliente;Axia;AWS;Com Receita;Cliente;Odin;AXIA;2298790340002;37.702.652/0001-88;AXIA SERVICOS DIGITAIS LTDA;1133975;1288544;145995094976;AXIA;1133975
CONSUMO AWS;Axia;145995094976;448267665199;Terraform;1133975;1288544;AXIA;AXIA;NÃO;CORP;SIM;001 - Cliente;Axia;AWS;Com Receita;Cliente;Odin;AXIA;2298790340002;37.702.652/0001-88;AXIA SERVICOS DIGITAIS LTDA;1133975;1288544;145995094976;AXIA;1133975
CONSUMO AWS;Axia;145995094976;540858256225;Bruno Moraes;1133975;1288544;AXIA;AXIA;NÃO;CORP;SIM;001 - Cliente;Axia;AWS;Com Receita;Cliente;Odin;AXIA;2298790340002;37.702.652/0001-88;AXIA SERVICOS DIGITAIS LTDA;1133975;1288544;145995094976;AXIA;1133975
CONSUMO AWS;Axia;145995094976;759427618009;Axia Security;1133975;1288544;AXIA;AXIA;NÃO;CORP;SIM;001 - Cliente;Axia;AWS;Com Receita;Cliente;Odin;AXIA;2298790340002;37.702.652/0001-88;AXIA SERVICOS DIGITAIS LTDA;1133975;1288544;145995094976;AXIA;1133975
